Date/time,GTI;humidity;Avg,GTI;humidity;Max,GTI;humidity;Min,GTI;humidity;StdDev,GTI;humidity;Count,AlbedoDown;humidity;Avg,AlbedoDown;humidity;Max,AlbedoDown;humidity;Min,AlbedoDown;humidity;StdDev,AlbedoDown;humidity;Count,AlbedoUp;humidity;Avg,AlbedoUp;humidity;Max,AlbedoUp;humidity;Min,AlbedoUp;humidity;StdDev,AlbedoUp;humidity;Count,ATRHP;humidity;Avg,ATRHP;humidity;Max,ATRHP;humidity;Min,ATRHP;humidity;StdDev,ATRHP;humidity;Count,GTI;temperature;Avg,GTI;temperature;Max,GTI;temperature;Min,GTI;temperature;StdDev,GTI;temperature;Count,AlbedoDown;temperature;Avg,AlbedoDown;temperature;Max,AlbedoDown;temperature;Min,AlbedoDown;temperature;StdDev,AlbedoDown;temperature;Count,AlbedoUp;temperature;Avg,AlbedoUp;temperature;Max,AlbedoUp;temperature;Min,AlbedoUp;temperature;StdDev,AlbedoUp;temperature;Count,ATRHP;temperature;Avg,ATRHP;temperature;Max,ATRHP;temperature;Min,ATRHP;temperature;StdDev,ATRHP;temperature;Count,GTI;temperature Pt100;Avg,GTI;temperature Pt100;Max,GTI;temperature Pt100;Min,GTI;temperature Pt100;StdDev,GTI;temperature Pt100;Count,AlbedoDown;temperature Pt100;Avg,AlbedoDown;temperature Pt100;Max,AlbedoDown;temperature Pt100;Min,AlbedoDown;temperature Pt100;StdDev,AlbedoDown;temperature Pt100;Count,AlbedoUp;temperature Pt100;Avg,AlbedoUp;temperature Pt100;Max,AlbedoUp;temperature Pt100;Min,AlbedoUp;temperature Pt100;StdDev,AlbedoUp;temperature Pt100;Count,ATRHP;air_pressure Absolute;Avg,ATRHP;air_pressure Absolute;Max,ATRHP;air_pressure Absolute;Min,ATRHP;air_pressure Absolute;StdDev,ATRHP;air_pressure Absolute;Count,ATRHP;air_pressure Reduced;Avg,ATRHP;air_pressure Reduced;Max,ATRHP;air_pressure Reduced;Min,ATRHP;air_pressure Reduced;StdDev,ATRHP;air_pressure Reduced;Count,ATRHP;dew_point;Avg,ATRHP;dew_point;Max,ATRHP;dew_point;Min,ATRHP;dew_point;StdDev,ATRHP;dew_point;Count,AlbedoDown;solar_irradiance;Avg,AlbedoDown;solar_irradiance;Max,AlbedoDown;solar_irradiance;Min,AlbedoDown;solar_irradiance;StdDev,AlbedoDown;solar_irradiance;Count,AlbedoUp;solar_irradiance;Avg,AlbedoUp;solar_irradiance;Max,AlbedoUp;solar_irradiance;Min,AlbedoUp;solar_irradiance;StdDev,AlbedoUp;solar_irradiance;Count,GTI;solar_irradiance_tilted;Avg,GTI;solar_irradiance_tilted;Max,GTI;solar_irradiance_tilted;Min,GTI;solar_irradiance_tilted;StdDev,GTI;solar_irradiance_tilted;Count,GTI;voltage Output;Avg,GTI;voltage Output;Max,GTI;voltage Output;Min,GTI;voltage Output;StdDev,GTI;voltage Output;Count,AlbedoDown;voltage Output;Avg,AlbedoDown;voltage Output;Max,AlbedoDown;voltage Output;Min,AlbedoDown;voltage Output;StdDev,AlbedoDown;voltage Output;Count,AlbedoUp;voltage Output;Avg,AlbedoUp;voltage Output;Max,AlbedoUp;voltage Output;Min,AlbedoUp;voltage Output;StdDev,AlbedoUp;voltage Output;Count,GTI;inclination_angle X;Avg,GTI;inclination_angle X;Max,GTI;inclination_angle X;Min,GTI;inclination_angle X;StdDev,GTI;inclination_angle X;Count,AlbedoDown;inclination_angle X;Avg,AlbedoDown;inclination_angle X;Max,AlbedoDown;inclination_angle X;Min,AlbedoDown;inclination_angle X;StdDev,AlbedoDown;inclination_angle X;Count,AlbedoUp;inclination_angle X;Avg,AlbedoUp;inclination_angle X;Max,AlbedoUp;inclination_angle X;Min,AlbedoUp;inclination_angle X;StdDev,AlbedoUp;inclination_angle X;Count,GTI;inclination_angle Y;Avg,GTI;inclination_angle Y;Max,GTI;inclination_angle Y;Min,GTI;inclination_angle Y;StdDev,GTI;inclination_angle Y;Count,AlbedoDown;inclination_angle Y;Avg,AlbedoDown;inclination_angle Y;Max,AlbedoDown;inclination_angle Y;Min,AlbedoDown;inclination_angle Y;StdDev,AlbedoDown;inclination_angle Y;Count,AlbedoUp;inclination_angle Y;Avg,AlbedoUp;inclination_angle Y;Max,AlbedoUp;inclination_angle Y;Min,AlbedoUp;inclination_angle Y;StdDev,AlbedoUp;inclination_angle Y;Count,ATRHP;status_word;Val,WindSonic;other R2C2_1;Avg,WindSonic;other R2C2_1;Max,WindSonic;other R2C2_1;Min,WindSonic;other R2C2_1;StdDev,WindSonic;other R2C2_1;Count,WindSonic;other R2C2_2;Avg,WindSonic;other R2C2_2;Max,WindSonic;other R2C2_2;Min,WindSonic;other R2C2_2;StdDev,WindSonic;other R2C2_2;Count,Wind Speed;wind_speed;Avg,Wind Speed;wind_speed;Max,Wind Speed;wind_speed;Min,Wind Speed;wind_speed;StdDev,Wind Speed;wind_speed;Count,Wind Direction;wind_direction;Avg,Wind Direction;wind_direction;StdDev,Wind Direction;wind_direction;Count,R1C1_1;Count,R1C1_2;Count,R1C1_3;Count,R1C1_4;Count,R1C1_5;Count,R1C1_6;Count,R1C1_7;Count,R1C2_1;Count,R1C2_2;Count,R1C2_3;Count,R1C2_4;Count,R1C2_5;Count,R1C2_6;Count,R1C2_7;Count,R1C3_1;Count,R1C3_2;Count,R1C3_3;Count,R1C3_4;Count,R1C3_5;Count,R1C3_6;Count,R1C3_7;Count,R2C1_1;Count,R2C1_2;Count,R2C1_3;Count,R2C1_4;Count,R2C1_5;Count,R2C1_6;Count,R2C2_1;Count,R2C2_2;Count,V;Avg,V;Max,V;Min,I;Avg,I;Max,I;Min,T;Avg,addr
2026-08-14 10:50:00,21.232599,21.272602,21.164263,0.025816,60,14.323059,14.389257,14.236668,0.031187,60,17.851505,17.912565,17.763027,0.028823,60,45.480000,46.100000,45.100000,0.198980,60,36.296473,36.340889,36.258110,0.017753,60,35.485135,35.515755,35.446327,0.015069,60,36.441025,36.474403,36.418327,0.015093,60,34.800000,34.800000,34.800000,0.000001,60,35.744047,35.783554,35.700943,0.021644,60,34.795792,34.829453,34.753708,0.018428,60,35.921707,35.957016,35.874985,0.020433,60,997.280000,997.300000,997.200000,0.040338,60,997.280000,997.300000,997.200000,0.040338,60,21.270000,21.500000,21.100000,0.080885,60,198.363415,200.091339,196.784378,0.796168,60,933.299609,939.071594,927.753479,2.683524,60,901.777104,907.158081,896.027771,2.590921,60,9.847406,9.906166,9.784623,0.028293,60,2.096701,2.114965,2.080011,0.008416,60,9.976972,10.038674,9.917685,0.028687,60,0.844287,1.226985,0.536622,0.135923,60,-179.018364,-178.899902,-179.208038,0.060166,60,-0.012046,0.052694,-0.107346,0.037114,60,7.047350,7.156693,6.909122,0.056576,60,179.432604,179.688263,179.146881,0.141353,60,-0.153658,0.250580,-0.524358,0.184135,60,0.000000,49.300000,64.000000,37.000000,6.219979,60,2256.300000,2401.000000,2074.000000,93.409305,60,4.930000,6.400000,3.700000,0.621998,60,225.641846,9.262495,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,13.4707,13.53,13.42,26.28,28,25,40.00,4423227
2026-08-14 10:51:00,21.223901,21.274128,21.167315,0.025620,60,14.320160,14.392309,14.256504,0.029410,60,17.850920,17.912565,17.781338,0.031345,60,45.288333,45.700000,45.000000,0.189640,60,36.334792,36.370262,36.298164,0.015042,60,35.506453,35.529106,35.473030,0.015551,60,36.474626,36.503777,36.447701,0.016905,60,34.806667,34.900000,34.700000,0.031173,60,35.816329,35.877670,35.769089,0.031358,60,34.835416,34.867416,34.809402,0.014106,60,35.977701,36.019333,35.941544,0.021129,60,997.205000,997.300000,997.200000,0.021979,60,997.205000,997.300000,997.200000,0.021979,60,21.223333,21.500000,21.100000,0.111030,60,199.709478,200.491501,198.382736,0.662006,60,938.882433,942.377747,932.596191,2.500051,60,907.248918,910.357300,901.757263,2.170088,60,9.907158,9.941101,9.847190,0.023697,60,2.110929,2.119195,2.096905,0.006997,60,10.036653,10.074018,9.969453,0.026725,60,0.837337,1.141418,0.592359,0.107103,60,-179.013333,-178.897018,-179.168381,0.055468,60,-0.012094,0.065663,-0.119903,0.038760,60,7.055982,7.222044,6.935196,0.058586,60,179.432889,179.689468,179.158264,0.099837,60,-0.155066,0.106545,-0.419481,0.102280,60,0.000000,37.416667,52.000000,28.000000,4.514728,60,2114.900000,2400.000000,1902.000000,128.822924,60,3.741667,5.200000,2.800000,0.451473,60,211.411335,12.753791,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,13.4578,13.53,13.39,26.30,28,25,39.98,4423261
2026-08-14 10:52:00,21.223926,21.292439,21.153582,0.027796,60,14.325195,14.392309,14.256504,0.025503,60,17.852751,17.932402,17.784389,0.034629,60,45.305000,45.700000,44.900000,0.245243,60,36.394428,36.455711,36.340889,0.028279,60,35.538497,35.585182,35.502403,0.020446,60,36.531058,36.586555,36.474403,0.025646,60,35.003333,35.100000,34.900000,0.078041,60,35.952749,36.041519,35.865616,0.045359,60,34.918505,34.987778,34.859360,0.035497,60,36.088283,36.160782,36.015488,0.040982,60,997.200000,997.300000,997.100000,0.018412,60,997.200000,997.300000,997.100000,0.018412,60,21.495000,21.600000,21.300000,0.067460,60,198.271886,199.611374,194.661179,0.962648,60,932.989287,939.221313,899.313354,6.487110,60,902.674503,908.691650,873.239136,5.892146,60,9.857206,9.922914,9.535771,0.064342,60,2.095734,2.109892,2.057569,0.010175,60,9.973655,10.040276,9.613659,0.069347,60,0.808079,1.346807,0.216964,0.202503,60,-178.999866,-178.856140,-179.165436,0.063035,60,-0.032343,0.065663,-0.187226,0.056167,60,7.043492,7.202525,6.936354,0.057494,60,179.408437,179.919540,179.101562,0.184980,60,-0.167070,0.528782,-0.617355,0.206337,60,0.000000,49.400000,70.000000,36.000000,7.607311,60,2210.833333,2411.000000,1919.000000,104.179631,60,4.940000,7.000000,3.600000,0.760731,60,221.118449,10.305079,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,13.4470,13.50,13.39,26.32,28,24,40.00,4423295
2026-08-14 10:53:00,21.232141,21.300068,21.176470,0.024584,60,14.333969,14.393835,14.261082,0.026859,60,17.861728,17.921721,17.808804,0.028605,60,45.233333,45.400000,44.700000,0.168409,60,36.495232,36.554512,36.426338,0.036797,60,35.604764,35.657280,35.558479,0.025948,60,36.623138,36.688026,36.559853,0.032746,60,35.168333,35.300000,35.100000,0.059636,60,36.110242,36.185623,36.035019,0.045633,60,35.038867,35.111435,34.970474,0.037820,60,36.225860,36.287338,36.165512,0.038851,60,997.200000,997.200000,997.200000,0.000062,60,997.200000,997.200000,997.200000,0.000062,60,21.575000,21.800000,21.500000,0.070410,60,199.013918,202.211517,187.642258,3.591244,60,937.962425,951.593933,886.713196,16.181707,60,907.246835,920.894226,857.864624,15.591686,60,9.907135,10.056165,9.367882,0.170261,60,2.103577,2.137376,1.983379,0.037959,60,10.026818,10.172539,9.478964,0.172982,60,0.745384,1.031298,0.485273,0.124683,60,-179.022871,-178.879669,-179.112747,0.057328,60,-0.024625,0.065839,-0.187886,0.054370,60,7.034976,7.166548,6.873811,0.057249,60,179.428731,179.839081,178.992050,0.183849,60,-0.153903,0.224022,-0.485033,0.162754,60,0.000000,40.566667,51.000000,26.000000,5.093587,60,2128.450000,2337.000000,1817.000000,116.122586,60,4.056667,5.100000,2.600000,0.509359,60,212.878238,11.490064,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,13.4367,13.50,13.37,26.48,29,25,39.98,4423329
2026-08-14 10:54:00,21.214008,21.272602,21.150530,0.029170,60,14.319142,14.380102,14.245823,0.024933,60,17.853335,17.926298,17.790493,0.032983,60,44.673333,45.000000,44.400000,0.190331,60,36.616463,36.696037,36.538490,0.039560,60,35.692394,35.742729,35.627907,0.031187,60,36.730264,36.800186,36.661324,0.036293,60,35.353333,35.400000,35.300000,0.050310,60,36.266510,36.338058,36.187943,0.049084,60,35.157960,35.221970,35.100876,0.036765,60,36.363462,36.427109,36.285324,0.042097,60,997.188333,997.200000,997.100000,0.032373,60,997.188333,997.200000,997.100000,0.032373,60,21.563333,21.800000,21.500000,0.066298,60,200.376208,202.678696,175.602707,5.147284,60,940.584138,952.634399,830.964111,25.220765,60,910.821251,921.298523,803.637939,23.100044,60,9.946168,10.060580,8.775726,0.252253,60,2.117976,2.142314,1.856121,0.054407,60,10.054844,10.183661,8.883006,0.269610,60,0.877246,1.345569,0.459303,0.216725,60,-179.000654,-178.794617,-179.156296,0.068033,60,-0.024811,0.105475,-0.121097,0.048724,60,7.023082,7.139742,6.883935,0.059381,60,173.423743,179.973831,-179.835693,46.379079,60,-0.184875,0.686288,-0.933966,0.272039,60,0.000000,49.066667,80.000000,27.000000,11.803284,60,2147.116667,2443.000000,1763.000000,165.636737,60,4.906667,8.000000,2.700000,1.180328,60,214.820789,16.407017,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,13.4314,13.49,13.38,26.43,28,25,39.99,4423362
2026-08-14 10:55:00,21.194680,21.263447,21.130693,0.028069,60,14.317846,14.366369,14.232090,0.030109,60,17.841993,17.895781,17.763027,0.026545,60,44.345000,44.600000,44.100000,0.151182,60,36.738320,36.824219,36.669334,0.033148,60,35.786351,35.841537,35.729378,0.028349,60,36.836324,36.898987,36.760132,0.030060,60,35.400000,35.400000,35.400000,0.000000,60,36.348136,36.381821,36.321030,0.015642,60,35.250754,35.280899,35.218399,0.017863,60,36.445171,36.468979,36.419998,0.013559,60,997.145000,997.200000,997.000000,0.059447,60,997.145000,997.200000,997.000000,0.059447,60,21.416667,21.600000,21.300000,0.104422,60,201.955883,204.505295,179.890671,3.775309,60,946.642865,956.898926,865.492310,13.570652,60,915.141470,925.599182,821.333923,15.498875,60,9.993345,10.107543,8.968966,0.169248,60,2.134674,2.161621,1.901444,0.039905,60,10.119612,10.229249,9.252112,0.145070,60,0.880935,1.668217,0.056980,0.290036,60,-179.006430,-178.816681,-179.130661,0.062835,60,-0.031092,0.066319,-0.146841,0.054708,60,7.013821,7.250891,6.877049,0.068166,60,179.401523,179.905655,178.805862,0.238244,60,-0.157082,0.479991,-0.734687,0.268195,60,0.000000,65.916667,89.000000,37.000000,12.994512,60,2062.283333,2334.000000,1829.000000,136.850295,60,6.591667,8.900000,3.700000,1.299451,60,206.183703,13.569241,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,13.4372,13.49,13.38,26.43,28,25,39.99,4423396
2026-08-14 10:56:00,21.177539,21.240559,21.116961,0.029399,60,14.307088,14.355688,14.233616,0.030393,60,17.825640,17.900358,17.767605,0.027459,60,44.330000,44.500000,44.100000,0.110928,60,36.815629,36.837570,36.752121,0.017910,60,35.858271,35.897614,35.828186,0.019970,60,36.900411,36.941711,36.872284,0.017469,60,35.383333,35.400000,35.300000,0.037582,60,36.337212,36.375412,36.296555,0.022157,60,35.270986,35.288651,35.254959,0.007386,60,36.428539,36.458725,36.398148,0.018932,60,997.148333,997.200000,997.100000,0.050394,60,997.148333,997.200000,997.100000,0.050394,60,21.456667,21.600000,21.300000,0.122636,60,176.611515,199.347702,156.102676,13.299624,60,827.465475,928.830200,734.643127,60.172537,60,800.875563,897.944275,712.880676,57.799712,60,8.745561,9.805552,7.784657,0.631173,60,1.866784,2.107105,1.650005,0.140577,60,8.845606,9.929194,7.853335,0.643244,60,0.696387,1.390132,-0.210899,0.282700,60,-178.994726,-178.813568,-179.111496,0.065145,60,-0.024590,0.092123,-0.188548,0.053817,60,7.016606,7.162603,6.879526,0.062356,60,179.416061,179.838440,179.042511,0.192331,60,-0.199707,0.210892,-0.686058,0.194021,60,0.000000,58.716667,85.000000,28.000000,11.200926,60,2200.316667,2481.000000,1825.000000,173.405911,60,5.871667,8.500000,2.800000,1.120093,60,220.103920,17.206429,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,13.4382,13.50,13.37,26.40,28,25,40.00,4423432
2026-08-14 10:57:00,21.175504,21.255817,21.132219,0.023807,60,14.303273,14.373999,14.218356,0.031375,60,17.824852,17.903410,17.752346,0.029341,60,44.690000,45.000000,44.400000,0.121711,60,36.843000,36.880295,36.824219,0.013660,60,35.902598,35.940338,35.868240,0.014646,60,36.925378,36.955063,36.898987,0.016015,60,35.190000,35.300000,35.100000,0.039915,60,36.266518,36.320236,36.179947,0.038725,60,35.254442,35.277939,35.229904,0.010529,60,36.372917,36.424942,36.304062,0.034004,60,997.165000,997.200000,997.100000,0.048100,60,997.165000,997.200000,997.100000,0.048100,60,21.391667,21.600000,21.300000,0.121141,60,171.863768,199.710617,160.263504,10.113328,60,802.468327,926.676453,752.043152,44.397999,60,777.477370,897.914185,727.741943,43.769469,60,8.490053,9.805223,7.946942,0.477963,60,1.816600,2.110941,1.693985,0.106898,60,8.578386,9.906171,8.039341,0.474615,60,0.894361,1.911246,0.003594,0.360005,60,-178.999529,-178.797180,-179.132935,0.078260,60,-0.039119,0.105537,-0.159884,0.056989,60,7.001403,7.172875,6.885250,0.076567,60,155.458011,179.973892,-179.972366,90.388873,60,-0.174972,0.967759,-1.209937,0.394195,60,0.000000,69.783333,91.000000,35.000000,15.280531,60,2077.383333,2302.000000,1858.000000,84.875600,60,6.978333,9.100000,3.500000,1.528053,60,207.737840,8.401816,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,13.4327,13.49,13.38,26.40,28,25,39.98,4423466
2026-08-14 10:58:00,21.182778,21.254292,21.103228,0.028351,60,14.296941,14.373999,14.236668,0.029085,60,17.816078,17.868315,17.749294,0.032650,60,44.816667,45.400000,44.300000,0.326339,60,36.815674,36.850922,36.781494,0.017888,60,35.903711,35.926987,35.868240,0.014618,60,36.897563,36.928360,36.856262,0.016581,60,34.951667,35.100000,34.800000,0.106551,60,36.113805,36.203354,36.035843,0.039521,60,35.176070,35.246750,35.115067,0.032949,60,36.245286,36.315018,36.189835,0.031316,60,997.195000,997.300000,997.100000,0.028671,60,997.195000,997.300000,997.100000,0.028671,60,21.221667,21.300000,21.000000,0.100998,60,188.321219,209.123444,164.620514,14.169737,60,874.342650,966.041321,767.900513,61.781411,60,844.885212,933.331543,743.086548,60.119602,60,9.226147,10.191980,8.114505,0.656506,60,1.990555,2.210435,1.740039,0.149774,60,9.346723,10.326982,8.208857,0.660443,60,0.710884,1.059043,0.313896,0.168877,60,-178.976455,-178.809906,-179.177597,0.076206,60,-0.040110,0.105349,-0.146841,0.054090,60,6.996650,7.163038,6.870552,0.068080,60,167.432995,179.919983,-179.918243,65.046237,60,-0.180838,0.368798,-0.578740,0.229541,60,0.000000,66.116667,87.000000,49.000000,7.451747,60,2184.166667,2344.000000,2047.000000,67.389122,60,6.611667,8.700000,4.900000,0.745175,60,218.409815,6.677988,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,13.4441,13.50,13.37,26.49,28,25,39.99,4423499
2026-08-14 10:59:00,21.180234,21.232929,21.127642,0.028552,60,14.294779,14.355688,14.250401,0.025718,60,17.828184,17.882048,17.766079,0.029560,60,45.272881,45.700000,44.900000,0.263812,59,36.744195,36.810867,36.696037,0.026185,60,35.869397,35.910965,35.828186,0.018180,60,36.835835,36.885635,36.786835,0.023148,60,34.711864,34.800000,34.700000,0.032614,59,36.003949,36.039322,35.958878,0.019441,60,35.066558,35.117752,35.030472,0.022489,60,36.142690,36.190598,36.095322,0.023238,60,997.216949,997.300000,997.200000,0.037841,59,997.216949,997.300000,997.200000,0.037841,59,21.174576,21.300000,21.100000,0.097544,59,194.524213,205.527451,188.317276,4.790094,60,902.014539,950.252625,872.602295,21.956962,60,872.046164,920.112976,846.099670,21.050655,60,9.522744,10.047634,9.239408,0.229873,60,2.056121,2.172425,1.990514,0.050631,60,9.642535,10.158200,9.328118,0.234720,60,0.730746,1.240299,0.176443,0.227425,60,-178.990131,-178.842117,-179.137436,0.067082,60,-0.040081,0.105996,-0.161098,0.051653,60,7.005740,7.182735,6.846051,0.062379,60,179.411681,179.866043,178.889465,0.245318,60,-0.161388,0.459945,-0.724490,0.279049,60,0.000000,61.483333,83.000000,45.000000,8.412041,60,2249.283333,2407.000000,2015.000000,94.448639,60,6.148333,8.300000,4.500000,0.841204,60,224.953219,9.354539,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,59,59,59,59,59,59,60,60,13.4677,13.52,13.41,26.26,28,25,39.98,4423533
2026-08-14 11:00:00,21.209125,21.278706,21.135271,0.031773,60,14.319270,14.369421,14.268711,0.026724,60,17.840772,17.895781,17.779812,0.026597,60,44.911667,45.500000,44.400000,0.287061,60,36.673117,36.725410,36.613258,0.025562,60,35.811675,35.854889,35.756088,0.020298,60,36.766316,36.800186,36.717400,0.021877,60,34.575000,34.700000,34.500000,0.077295,60,35.931770,35.980545,35.891159,0.024726,60,35.000279,35.036728,34.959488,0.022512,60,36.079014,36.125748,36.038681,0.021979,60,997.246667,997.300000,997.200000,0.050310,60,997.246667,997.300000,997.200000,0.050310,60,20.911667,21.100000,20.800000,0.112131,60,197.572246,207.719208,187.898819,6.151808,60,914.721097,960.773926,872.006226,27.710476,60,885.500456,929.561829,843.438354,26.865642,60,9.669665,10.150815,9.210346,0.293373,60,2.088339,2.195592,1.986090,0.065025,60,9.778368,10.270673,9.321746,0.296225,60,0.769839,1.035369,0.392676,0.121461,60,-179.005289,-178.841705,-179.112122,0.071573,60,-0.035738,0.065575,-0.119376,0.042757,60,7.016247,7.165345,6.796111,0.077092,60,179.427428,179.798660,178.932037,0.154992,60,-0.173112,0.107702,-0.471837,0.127756,60,0.000000,53.666667,70.000000,38.000000,7.098977,60,2312.450000,2561.000000,2084.000000,112.908907,60,5.366667,7.000000,3.800000,0.709898,60,231.246948,11.187313,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,13.4579,13.54,13.39,26.36,28,25,39.99,4423567
2026-08-14 11:01:00,21.242008,21.318380,21.182573,0.029190,60,14.327484,14.416724,14.265659,0.027642,60,17.876300,17.940033,17.825590,0.028083,60,45.288333,45.700000,44.800000,0.230027,60,36.602533,36.639961,36.567863,0.019662,60,35.756709,35.798813,35.729378,0.017969,60,36.705027,36.760132,36.661324,0.019703,60,34.545000,34.600000,34.500000,0.050169,60,35.899582,35.926498,35.876877,0.011192,60,34.950104,34.977280,34.931656,0.009505,60,36.042990,36.062546,36.016129,0.009605,60,997.266667,997.300000,997.200000,0.047538,60,997.266667,997.300000,997.200000,0.047538,60,21.030000,21.100000,20.800000,0.084973,60,192.949907,199.557388,183.071442,4.941563,60,897.638407,927.161377,854.642151,21.806115,60,868.876824,897.151672,827.287109,20.977363,60,9.488135,9.796897,9.033976,0.229073,60,2.039480,2.109322,1.935065,0.052232,60,9.595754,9.911354,9.136124,0.233107,60,0.804841,1.136681,0.432310,0.138705,60,-178.999508,-178.891495,-179.113174,0.054060,60,-0.032520,0.092248,-0.120300,0.045158,60,7.022919,7.120279,6.918689,0.049153,60,179.439757,179.838593,179.184875,0.137929,60,-0.168839,0.251478,-0.656259,0.146032,60,0.000000,46.366667,59.000000,34.000000,6.814657,60,2130.600000,2334.000000,1998.000000,70.779246,60,4.636667,5.900000,3.400000,0.681466,60,213.048351,7.009539,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,13.4273,13.49,13.37,26.49,29,25,39.99,4423601
2026-08-14 11:02:00,21.260243,21.333639,21.208515,0.027830,60,14.335597,14.415198,14.265659,0.030609,60,17.887312,17.958344,17.825590,0.028103,60,45.603333,46.000000,45.300000,0.173661,60,36.572180,36.594566,36.538490,0.013714,60,35.725684,35.742729,35.700005,0.011520,60,36.677790,36.717400,36.645302,0.012869,60,34.620000,34.700000,34.600000,0.040338,60,35.948065,36.003159,35.912003,0.024347,60,34.966243,34.997208,34.945084,0.011961,60,36.079674,36.117783,36.045334,0.020068,60,997.210000,997.300000,997.200000,0.030253,60,997.210000,997.300000,997.200000,0.030253,60,21.150000,21.500000,21.100000,0.114240,60,199.238696,202.836502,190.020630,3.564098,60,927.197536,942.922485,886.538635,15.425040,60,897.441462,913.316223,856.746338,15.342226,60,9.800061,9.973413,9.355670,0.167537,60,2.105953,2.143982,2.008518,0.037673,60,9.911741,10.079841,9.477098,0.164894,60,0.812591,1.055600,0.537060,0.127617,60,-179.007605,-178.881271,-179.140488,0.066872,60,-0.027531,0.052619,-0.160642,0.039318,60,7.026120,7.163370,6.889071,0.066603,60,179.427455,179.878769,179.039795,0.159534,60,-0.171429,0.288402,-0.617581,0.170942,60,0.000000,45.266667,62.000000,29.000000,6.496066,60,2240.550000,2487.000000,1894.000000,150.323766,60,4.526667,6.200000,2.900000,0.649607,60,224.188329,14.865898,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,13.4306,13.50,13.38,26.32,28,24,39.98,4423634
2026-08-14 11:03:00,21.270542,21.336691,21.194782,0.032024,60,14.355535,14.415198,14.297704,0.027362,60,17.895247,17.958344,17.825590,0.030742,60,45.408333,46.000000,44.800000,0.339637,60,36.587802,36.626610,36.538490,0.020028,60,35.722747,35.742729,35.700005,0.013324,60,36.691987,36.730751,36.661324,0.016406,60,34.881667,35.000000,34.700000,0.092958,60,36.061640,36.143387,35.993271,0.039659,60,35.037965,35.100082,34.990555,0.030704,60,36.181779,36.249496,36.120865,0.037277,60,997.205000,997.300000,997.100000,0.042883,60,997.205000,997.300000,997.100000,0.042883,60,21.380000,21.500000,21.300000,0.098806,60,199.947652,201.076675,196.414124,0.701460,60,932.666767,937.259216,907.460266,4.002797,60,903.282839,908.433960,882.831787,4.031301,60,9.863849,9.920098,9.640523,0.044022,60,2.113447,2.125380,2.076097,0.007414,60,9.970207,10.019300,9.700750,0.042790,60,0.762879,1.242239,0.137575,0.246498,60,-178.999419,-178.853149,-179.165833,0.065103,60,-0.024027,0.105311,-0.120632,0.047219,60,7.041780,7.198884,6.911378,0.061747,60,179.404844,179.865387,178.888824,0.201266,60,-0.149485,0.524697,-0.683290,0.240611,60,0.000000,51.566667,68.000000,33.000000,9.819328,60,2122.550000,2459.000000,1863.000000,140.270855,60,5.156667,6.800000,3.300000,0.981933,60,212.246979,13.880840,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,13.4299,13.49,13.37,26.38,29,25,39.97,4423668
