Date/time,GTI;humidity;Avg,GTI;humidity;Max,GTI;humidity;Min,GTI;humidity;StdDev,GTI;humidity;Count,AlbedoDown;humidity;Avg,AlbedoDown;humidity;Max,AlbedoDown;humidity;Min,AlbedoDown;humidity;StdDev,AlbedoDown;humidity;Count,AlbedoUp;humidity;Avg,AlbedoUp;humidity;Max,AlbedoUp;humidity;Min,AlbedoUp;humidity;StdDev,AlbedoUp;humidity;Count,GTI;temperature;Avg,GTI;temperature;Max,GTI;temperature;Min,GTI;temperature;StdDev,GTI;temperature;Count,AlbedoDown;temperature;Avg,AlbedoDown;temperature;Max,AlbedoDown;temperature;Min,AlbedoDown;temperature;StdDev,AlbedoDown;temperature;Count,AlbedoUp;temperature;Avg,AlbedoUp;temperature;Max,AlbedoUp;temperature;Min,AlbedoUp;temperature;StdDev,AlbedoUp;temperature;Count,GTI;temperature Pt100;Avg,GTI;temperature Pt100;Max,GTI;temperature Pt100;Min,GTI;temperature Pt100;StdDev,GTI;temperature Pt100;Count,AlbedoDown;temperature Pt100;Avg,AlbedoDown;temperature Pt100;Max,AlbedoDown;temperature Pt100;Min,AlbedoDown;temperature Pt100;StdDev,AlbedoDown;temperature Pt100;Count,AlbedoUp;temperature Pt100;Avg,AlbedoUp;temperature Pt100;Max,AlbedoUp;temperature Pt100;Min,AlbedoUp;temperature Pt100;StdDev,AlbedoUp;temperature Pt100;Count,AlbedoDown;solar_irradiance;Avg,AlbedoDown;solar_irradiance;Max,AlbedoDown;solar_irradiance;Min,AlbedoDown;solar_irradiance;StdDev,AlbedoDown;solar_irradiance;Count,AlbedoUp;solar_irradiance;Avg,AlbedoUp;solar_irradiance;Max,AlbedoUp;solar_irradiance;Min,AlbedoUp;solar_irradiance;StdDev,AlbedoUp;solar_irradiance;Count,GTI;solar_irradiance_tilted;Avg,GTI;solar_irradiance_tilted;Max,GTI;solar_irradiance_tilted;Min,GTI;solar_irradiance_tilted;StdDev,GTI;solar_irradiance_tilted;Count,GTI;voltage Output;Avg,GTI;voltage Output;Max,GTI;voltage Output;Min,GTI;voltage Output;StdDev,GTI;voltage Output;Count,AlbedoDown;voltage Output;Avg,AlbedoDown;voltage Output;Max,AlbedoDown;voltage Output;Min,AlbedoDown;voltage Output;StdDev,AlbedoDown;voltage Output;Count,AlbedoUp;voltage Output;Avg,AlbedoUp;voltage Output;Max,AlbedoUp;voltage Output;Min,AlbedoUp;voltage Output;StdDev,AlbedoUp;voltage Output;Count,GTI;inclination_angle X;Avg,GTI;inclination_angle X;Max,GTI;inclination_angle X;Min,GTI;inclination_angle X;StdDev,GTI;inclination_angle X;Count,AlbedoDown;inclination_angle X;Avg,AlbedoDown;inclination_angle X;Max,AlbedoDown;inclination_angle X;Min,AlbedoDown;inclination_angle X;StdDev,AlbedoDown;inclination_angle X;Count,AlbedoUp;inclination_angle X;Avg,AlbedoUp;inclination_angle X;Max,AlbedoUp;inclination_angle X;Min,AlbedoUp;inclination_angle X;StdDev,AlbedoUp;inclination_angle X;Count,GTI;inclination_angle Y;Avg,GTI;inclination_angle Y;Max,GTI;inclination_angle Y;Min,GTI;inclination_angle Y;StdDev,GTI;inclination_angle Y;Count,AlbedoDown;inclination_angle Y;Avg,AlbedoDown;inclination_angle Y;Max,AlbedoDown;inclination_angle Y;Min,AlbedoDown;inclination_angle Y;StdDev,AlbedoDown;inclination_angle Y;Count,AlbedoUp;inclination_angle Y;Avg,AlbedoUp;inclination_angle Y;Max,AlbedoUp;inclination_angle Y;Min,AlbedoUp;inclination_angle Y;StdDev,AlbedoUp;inclination_angle Y;Count,R1C1_1;Count,R1C1_2;Count,R1C1_3;Count,R1C1_4;Count,R1C1_5;Count,R1C1_6;Count,R1C1_7;Count,R1C2_1;Count,R1C2_2;Count,R1C2_3;Count,R1C2_4;Count,R1C2_5;Count,R1C2_6;Count,R1C2_7;Count,R1C3_1;Count,R1C3_2;Count,R1C3_3;Count,R1C3_4;Count,R1C3_5;Count,R1C3_6;Count,R1C3_7;Count,V;Avg,V;Max,V;Min,I;Avg,I;Max,I;Min,T;Avg,addr
2026-08-06 00:43:00,23.631495,23.682001,23.576715,0.021537,60,20.087663,20.152590,20.018311,0.027490,60,19.573612,19.633783,19.496452,0.025424,60,28.709974,28.741127,28.685051,0.014926,60,28.721501,28.759827,28.690392,0.015374,60,28.628975,28.658348,28.602272,0.014501,60,28.014066,28.035873,27.993057,0.012001,60,27.921916,27.951218,27.900497,0.013335,60,28.104168,28.133896,28.075363,0.012232,60,-0.437886,-0.376360,-0.552620,0.039304,60,-0.493873,-0.416261,-0.608608,0.040274,60,-0.449581,-0.378265,-0.553744,0.041184,60,-0.004572,-0.003847,-0.005632,0.000419,60,-0.004392,-0.003775,-0.005543,0.000394,60,-0.004875,-0.004108,-0.006007,0.000398,60,-0.191525,0.109659,-0.359500,0.092935,60,178.386044,178.519653,178.297180,0.053084,60,-0.430696,-0.291268,-0.561364,0.057335,60,6.754411,6.880723,6.614611,0.054444,60,131.869905,179.997421,-179.999496,123.342887,60,0.489196,0.704357,0.202786,0.103827,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,12.9474,12.99,12.92,17.42,19,16,29.00,2913442
2026-08-06 00:44:00,23.628061,23.700314,23.562983,0.023052,60,20.095751,20.155642,20.036621,0.025711,60,19.566720,19.621576,19.496452,0.028547,60,28.738948,28.770508,28.714424,0.015785,60,28.750075,28.789200,28.717094,0.013794,60,28.653542,28.671700,28.615623,0.011549,60,28.043670,28.068283,28.024063,0.011758,60,27.953742,27.974564,27.934402,0.010563,60,28.137322,28.162582,28.114487,0.011106,60,-0.405211,-0.346501,-0.514093,0.039046,60,-0.430063,-0.357774,-0.577774,0.049252,60,-0.390225,-0.265474,-0.574878,0.070250,60,-0.003969,-0.002700,-0.005847,0.000714,60,-0.004064,-0.003475,-0.005156,0.000392,60,-0.004245,-0.003531,-0.005703,0.000486,60,-0.193086,0.069582,-0.320566,0.093537,60,178.372166,178.484192,178.232925,0.055913,60,-0.431424,-0.293129,-0.562454,0.055718,60,6.767144,6.922088,6.616010,0.066214,60,179.855600,179.975204,179.689331,0.063420,60,0.504808,0.693130,0.348486,0.087382,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,12.9484,12.99,12.90,17.49,19,16,29.00,2913466
2026-08-06 00:45:00,23.630299,23.700314,23.579767,0.023478,60,20.090308,20.157167,20.022888,0.027754,60,19.559574,19.635309,19.497978,0.025330,60,28.770908,28.797211,28.741127,0.013818,60,28.777628,28.802551,28.746468,0.016020,60,28.680422,28.714424,28.658348,0.015991,60,28.076426,28.097580,28.054062,0.011176,60,27.984975,28.007462,27.961685,0.011061,60,28.167782,28.188644,28.144119,0.011517,60,-0.372860,-0.279561,-0.503017,0.046848,60,-0.426009,-0.326451,-0.570432,0.061202,60,-0.400942,-0.238642,-0.543296,0.080066,60,-0.004078,-0.002427,-0.005525,0.000814,60,-0.003740,-0.002804,-0.005045,0.000470,60,-0.004205,-0.003222,-0.005630,0.000604,60,-0.183918,-0.024474,-0.344775,0.081115,60,178.375792,178.513275,178.304703,0.045231,60,-0.438678,-0.290917,-0.602748,0.055808,60,6.763604,6.880723,6.595722,0.065322,60,173.846209,179.999512,-179.987137,46.453996,60,0.499820,0.667090,0.308512,0.078853,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,12.9483,13.00,12.90,17.52,19,16,29.00,2913490
2026-08-06 00:46:00,23.628112,23.675898,23.566034,0.030206,60,20.081687,20.141909,20.006104,0.028537,60,19.567966,19.607843,19.501030,0.023473,60,28.797344,28.826584,28.754486,0.015212,60,28.807981,28.861298,28.773178,0.016716,60,28.706413,28.727776,28.687721,0.012820,60,28.103970,28.117874,28.085556,0.008315,60,28.010929,28.030899,27.989059,0.009579,60,28.192206,28.208603,28.170578,0.008438,60,-0.292138,-0.199618,-0.425722,0.050288,60,-0.328833,-0.196996,-0.487718,0.066575,60,-0.270354,-0.134399,-0.476096,0.075941,60,-0.002749,-0.001367,-0.004842,0.000772,60,-0.002930,-0.002002,-0.004270,0.000504,60,-0.003246,-0.001944,-0.004814,0.000657,60,-0.178302,0.014878,-0.358965,0.079762,60,178.380670,178.559006,178.270370,0.052306,60,-0.428237,-0.321184,-0.534985,0.048509,60,6.755756,6.880723,6.604836,0.053879,60,173.859136,179.971466,-179.998138,46.457090,60,0.497786,0.627118,0.374832,0.065021,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,12.9479,12.99,12.90,17.54,19,16,29.00,2913514
2026-08-06 00:47:00,23.624018,23.691158,23.581293,0.026154,60,20.086163,20.143435,20.024414,0.026397,60,19.559243,19.594110,19.501030,0.021834,60,28.826050,28.855957,28.783859,0.015846,60,28.832503,28.861298,28.773178,0.014560,60,28.734497,28.757156,28.714424,0.013290,60,28.122388,28.141800,28.101212,0.007812,60,28.030113,28.046463,28.009048,0.007739,60,28.208757,28.223740,28.186264,0.009120,60,-0.242744,-0.174816,-0.360708,0.044542,60,-0.319880,-0.229788,-0.447340,0.062993,60,-0.258248,-0.154108,-0.421482,0.065709,60,-0.002626,-0.001567,-0.004286,0.000668,60,-0.002435,-0.001753,-0.003618,0.000447,60,-0.003157,-0.002268,-0.004415,0.000622,60,-0.179020,0.042591,-0.387135,0.077158,60,178.384851,178.462051,178.295135,0.041221,60,-0.420731,-0.294631,-0.603168,0.065326,60,6.767358,6.874884,6.631442,0.052695,60,161.845499,179.976868,-179.983948,79.078702,60,0.513230,0.777225,0.216023,0.115755,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,12.9481,13.03,12.92,17.47,19,16,29.00,2913538
2026-08-06 00:48:00,23.619898,23.677423,23.538567,0.027728,60,20.084433,20.146486,20.010681,0.029741,60,19.557463,19.610895,19.502556,0.023983,60,28.848480,28.869308,28.826584,0.012571,60,28.861209,28.888000,28.815903,0.016119,60,28.753460,28.786530,28.727776,0.011742,60,28.139654,28.155746,28.122574,0.007129,60,28.047810,28.067642,28.026138,0.010024,60,28.232582,28.249893,28.213577,0.009102,60,-0.283943,-0.221530,-0.427889,0.044299,60,-0.333311,-0.244471,-0.415527,0.046051,60,-0.271102,-0.161707,-0.416733,0.064062,60,-0.002757,-0.001645,-0.004238,0.000652,60,-0.002848,-0.002222,-0.004292,0.000444,60,-0.003290,-0.002413,-0.004101,0.000455,60,-0.196044,-0.035803,-0.361909,0.081817,60,178.378731,178.529114,178.198868,0.059446,60,-0.420545,-0.291501,-0.508255,0.050533,60,6.763664,6.828971,6.646859,0.045156,60,173.836421,179.945526,-179.984711,46.452377,60,0.504393,0.640389,0.374936,0.064545,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,12.9517,13.00,12.92,17.46,19,16,29.00,2913563
2026-08-06 00:49:00,23.618347,23.677423,23.570612,0.024126,60,20.086799,20.146486,20.027466,0.025949,60,19.561583,19.626154,19.502556,0.024956,60,28.872023,28.912033,28.855957,0.013504,60,28.880034,28.904022,28.845276,0.013460,60,28.774691,28.799881,28.743797,0.013495,60,28.163122,28.180679,28.143875,0.009520,60,28.071674,28.094986,28.054520,0.008135,60,28.254236,28.274765,28.233444,0.009472,60,-0.313966,-0.245850,-0.421147,0.036632,60,-0.365842,-0.286073,-0.478174,0.042831,60,-0.302125,-0.233180,-0.434779,0.051247,60,-0.003073,-0.002371,-0.004422,0.000521,60,-0.003149,-0.002466,-0.004224,0.000367,60,-0.003611,-0.002824,-0.004720,0.000423,60,-0.183686,-0.037128,-0.426534,0.072735,60,178.377147,178.525620,178.264557,0.061615,60,-0.432618,-0.320092,-0.534635,0.047624,60,6.773452,6.886573,6.667854,0.048304,60,167.858079,179.949081,-179.982666,65.137527,60,0.510423,0.664721,0.321958,0.061820,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,12.9462,13.00,12.90,17.45,19,16,29.00,2913587
2026-08-06 00:50:00,23.626281,23.695736,23.558403,0.030163,60,20.077084,20.146486,20.013733,0.032266,60,19.564482,19.642939,19.505608,0.027251,60,28.898949,28.925385,28.855957,0.015127,60,28.904912,28.930725,28.874649,0.013524,60,28.798546,28.826584,28.757156,0.015489,60,28.184571,28.205978,28.167862,0.008669,60,28.091512,28.116287,28.070206,0.010888,60,28.274663,28.297897,28.259323,0.008640,60,-0.292030,-0.242960,-0.392734,0.035596,60,-0.364194,-0.271879,-0.481845,0.049167,60,-0.324565,-0.230568,-0.488207,0.057075,60,-0.003301,-0.002345,-0.004965,0.000580,60,-0.002929,-0.002437,-0.003939,0.000357,60,-0.003595,-0.002683,-0.004756,0.000485,60,-0.173249,0.003432,-0.346356,0.079505,60,178.394860,178.486008,178.252991,0.048616,60,-0.424924,-0.294054,-0.508578,0.050366,60,6.764876,6.880724,6.642639,0.053955,60,131.875278,179.949295,-179.996902,123.345760,60,0.490046,0.640535,0.202310,0.078558,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,12.9481,12.99,12.90,17.37,19,16,29.00,2913611
2026-08-06 00:51:00,23.623128,23.682001,23.558403,0.030240,60,20.083493,20.148012,19.996948,0.033197,60,19.562982,19.612421,19.505608,0.023187,60,28.916751,28.941406,28.898682,0.012235,60,28.926942,28.960098,28.888000,0.013934,60,28.818573,28.871979,28.786530,0.015870,60,28.207807,28.222397,28.194565,0.007183,60,28.115863,28.131088,28.097519,0.008138,60,28.297418,28.316238,28.275223,0.009210,60,-0.278000,-0.224660,-0.363357,0.030026,60,-0.340436,-0.261846,-0.450766,0.038625,60,-0.289524,-0.201362,-0.440953,0.044954,60,-0.002944,-0.002048,-0.004484,0.000457,60,-0.002788,-0.002253,-0.003644,0.000301,60,-0.003360,-0.002584,-0.004449,0.000381,60,-0.187603,-0.023355,-0.345301,0.076391,60,178.392154,178.511490,178.224854,0.060602,60,-0.431282,-0.319434,-0.615915,0.052978,60,6.767498,6.874884,6.618810,0.049236,60,173.853474,179.975204,-179.944321,46.449299,60,0.505172,0.641563,0.308646,0.074522,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,12.9509,13.00,12.90,17.54,19,16,29.01,2913635
2026-08-06 00:52:00,23.621271,23.685053,23.561455,0.029056,60,20.087104,20.148012,20.013733,0.030524,60,19.563083,19.662775,19.507133,0.028976,60,28.938380,28.968109,28.912033,0.013602,60,28.947192,28.973450,28.917374,0.014114,60,28.845142,28.888000,28.799881,0.017852,60,28.227673,28.245529,28.212021,0.007446,60,28.133495,28.146896,28.118179,0.007119,60,28.315390,28.340103,28.294571,0.009435,60,-0.242081,-0.180354,-0.358059,0.039642,60,-0.289666,-0.217063,-0.391056,0.037082,60,-0.218684,-0.132262,-0.305129,0.040802,60,-0.002224,-0.001345,-0.003103,0.000415,60,-0.002428,-0.001809,-0.003591,0.000398,60,-0.002859,-0.002142,-0.003860,0.000366,60,-0.185528,-0.036749,-0.346093,0.059027,60,178.377456,178.488174,178.275726,0.050350,60,-0.416288,-0.252183,-0.562969,0.056856,60,6.755690,6.885109,6.672091,0.042057,60,173.863591,179.972748,-179.983307,46.455722,60,0.506649,0.640975,0.374832,0.065720,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,12.9501,13.00,12.90,17.46,19,16,29.00,2913659
2026-08-06 00:53:00,23.621678,23.668268,23.529411,0.026458,60,20.086595,20.148012,20.032043,0.024001,60,19.565321,19.630732,19.510185,0.025745,60,28.955826,28.981461,28.925385,0.011192,60,28.963748,28.986801,28.930725,0.014401,60,28.863211,28.888000,28.826584,0.014233,60,28.235497,28.251968,28.223770,0.005715,60,28.147413,28.166580,28.134537,0.007590,60,28.328208,28.341751,28.311508,0.007916,60,-0.137256,-0.063088,-0.262946,0.037577,60,-0.194737,-0.120155,-0.316662,0.038683,60,-0.105897,-0.018759,-0.194238,0.043944,60,-0.001077,-0.000191,-0.001975,0.000447,60,-0.001377,-0.000633,-0.002637,0.000377,60,-0.001922,-0.001186,-0.003125,0.000382,60,-0.194049,0.016473,-0.412288,0.092306,60,178.397215,178.491058,178.301666,0.039745,60,-0.420739,-0.346125,-0.562040,0.045882,60,6.762602,6.907228,6.669265,0.052378,60,173.868129,179.975571,-179.944321,46.451217,60,0.491076,0.692788,0.321918,0.071569,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,12.9469,12.99,12.90,17.42,19,16,29.01,2913683
2026-08-06 00:54:00,23.623051,23.668268,23.579767,0.020895,60,20.080415,20.169374,20.032043,0.029258,60,19.569340,19.616999,19.525444,0.023894,60,28.970112,28.997482,28.941406,0.013106,60,28.980348,29.016174,28.944077,0.012898,60,28.878610,28.914703,28.842606,0.014177,60,28.239098,28.254532,28.223923,0.007293,60,28.154804,28.172562,28.140335,0.007130,60,28.332930,28.349533,28.321030,0.006878,60,-0.140118,-0.077535,-0.236940,0.037928,60,-0.219347,-0.115261,-0.353125,0.054615,60,-0.125111,-0.009736,-0.235318,0.053862,60,-0.001272,-0.000099,-0.002393,0.000548,60,-0.001405,-0.000778,-0.002377,0.000380,60,-0.002165,-0.001138,-0.003485,0.000539,60,-0.159352,0.084758,-0.318763,0.098563,60,178.386915,178.492859,178.273254,0.052646,60,-0.413842,-0.277615,-0.561728,0.059327,60,6.771052,6.891096,6.620210,0.056708,60,155.835772,179.999146,-179.998642,90.511202,60,0.477836,0.841632,0.202944,0.116953,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,12.9468,13.02,12.89,17.49,19,16,29.00,2913708
2026-08-06 00:55:00,23.627629,23.698788,23.576715,0.026082,60,20.087663,20.151064,20.018311,0.032393,60,19.564253,19.616999,19.510185,0.024984,60,28.979502,29.010834,28.954758,0.012161,60,28.988982,29.016174,28.960098,0.013549,60,28.890003,28.914703,28.858627,0.012149,60,28.248368,28.268997,28.232101,0.007050,60,28.164570,28.180008,28.139572,0.008529,60,28.347084,28.360367,28.331894,0.007208,60,-0.202664,-0.136530,-0.309419,0.039158,60,-0.268987,-0.175706,-0.399131,0.045414,60,-0.188108,-0.078123,-0.367342,0.058706,60,-0.001913,-0.000795,-0.003736,0.000597,60,-0.002033,-0.001369,-0.003103,0.000393,60,-0.002655,-0.001734,-0.003939,0.000448,60,-0.202767,0.004868,-0.426534,0.089664,60,178.398422,178.503952,178.293915,0.047630,60,-0.430075,-0.280243,-0.561311,0.060612,60,6.776084,6.942768,6.606886,0.066360,60,155.873538,179.974747,-179.998260,90.506386,60,0.488989,0.666852,0.216476,0.079084,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,12.9463,12.99,12.89,17.39,19,16,29.00,2913732
2026-08-06 00:56:00,23.621627,23.654535,23.562983,0.021780,60,20.086875,20.151064,20.015259,0.029202,60,19.567458,19.633783,19.468987,0.025730,60,28.994278,29.024185,28.968109,0.013667,60,29.004114,29.029526,28.973450,0.014405,60,28.903711,28.928055,28.858627,0.012439,60,28.256426,28.274612,28.238266,0.007102,60,28.175684,28.196701,28.164963,0.006025,60,28.354633,28.367569,28.340500,0.006359,60,-0.127961,-0.065255,-0.247054,0.038383,60,-0.199708,-0.109388,-0.415527,0.070914,60,-0.117394,-0.010211,-0.377790,0.077471,60,-0.001194,-0.000104,-0.003842,0.000788,60,-0.001283,-0.000655,-0.002478,0.000385,60,-0.001971,-0.001080,-0.004101,0.000700,60,-0.181553,0.150045,-0.413127,0.102879,60,178.384591,178.583466,178.297592,0.048413,60,-0.431118,-0.319105,-0.562763,0.050161,60,6.763363,6.885109,6.612482,0.051493,60,131.890883,179.976624,-179.999146,123.352655,60,0.464672,0.667568,0.176351,0.093223,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,12.9497,13.00,12.90,17.55,19,16,29.00,2913756
2026-08-06 00:57:00,23.630579,23.703365,23.579767,0.024160,60,20.094530,20.152590,20.033569,0.024497,60,19.565677,19.616999,19.465935,0.028966,60,29.001488,29.024185,28.981461,0.011917,60,29.014127,29.042877,28.986801,0.013909,60,28.916439,28.944077,28.888000,0.011960,60,28.261389,28.273514,28.245224,0.006191,60,28.182371,28.204788,28.167526,0.007973,60,28.360923,28.375992,28.345505,0.006898,60,-0.136779,-0.065977,-0.223215,0.033295,60,-0.180763,-0.119666,-0.281912,0.042800,60,-0.093806,-0.007124,-0.210622,0.051487,60,-0.000954,-0.000072,-0.002142,0.000524,60,-0.001372,-0.000662,-0.002239,0.000334,60,-0.001784,-0.001181,-0.002782,0.000422,60,-0.200310,0.042762,-0.412288,0.093678,60,178.397045,178.497513,178.222290,0.057204,60,-0.427074,-0.293361,-0.562195,0.051439,60,6.778909,6.933914,6.681163,0.052629,60,161.862724,179.975693,-179.996902,79.084741,60,0.507073,0.693645,0.348438,0.082786,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,12.9455,12.99,12.90,17.46,19,16,29.00,2913780
2026-08-06 00:58:00,23.626510,23.686579,23.561455,0.028043,60,20.092597,20.152590,20.036621,0.027673,60,19.566771,19.633783,19.511711,0.028756,60,29.006383,29.024185,28.981461,0.011857,60,29.020358,29.042877,28.986801,0.013503,60,28.919376,28.944077,28.888000,0.012395,60,28.264561,28.275162,28.251755,0.005561,60,28.186682,28.202316,28.172134,0.006961,60,28.365686,28.377213,28.350052,0.006390,60,-0.088620,-0.033952,-0.218399,0.038152,60,-0.152564,-0.092992,-0.242513,0.035771,60,-0.069641,0.000712,-0.201599,0.046479,60,-0.000708,0.000007,-0.002050,0.000473,60,-0.000889,-0.000341,-0.002191,0.000383,60,-0.001506,-0.000918,-0.002394,0.000353,60,-0.167808,0.003073,-0.359500,0.079184,60,178.386278,178.517868,178.273254,0.047730,60,-0.429397,-0.278693,-0.562609,0.056654,60,6.753874,6.889502,6.660807,0.045722,60,149.858944,179.976273,-179.998886,100.291784,60,0.505165,0.693130,0.268762,0.092747,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,12.9449,13.02,12.89,17.43,19,16,29.00,2913804
2026-08-06 00:59:00,23.636479,23.703365,23.579767,0.029778,60,20.093360,20.152590,20.018311,0.030392,60,19.567178,19.620050,19.497978,0.028183,60,29.015952,29.037537,28.997482,0.011289,60,29.029659,29.056229,29.000153,0.011875,60,28.932194,28.957428,28.901352,0.011936,60,28.268990,28.284958,28.250870,0.007044,60,28.194539,28.211624,28.180679,0.006918,60,28.371856,28.384567,28.356277,0.006656,60,-0.165658,-0.066700,-0.276190,0.047322,60,-0.244626,-0.110367,-0.352635,0.047878,60,-0.192659,-0.085484,-0.302280,0.046131,60,-0.001959,-0.000869,-0.003074,0.000469,60,-0.001662,-0.000669,-0.002770,0.000475,60,-0.002414,-0.001089,-0.003481,0.000473,60,-0.186628,0.000906,-0.361641,0.087580,60,178.378314,178.539841,178.183609,0.075266,60,-0.407988,-0.246461,-0.508578,0.056043,60,6.761501,6.904583,6.614611,0.067940,60,107.864020,179.980331,-179.998642,145.131205,60,0.490996,0.666297,0.281861,0.086649,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,12.9483,12.99,12.90,17.51,19,16,29.00,2913828
2026-08-06 01:00:00,23.635284,23.703365,23.595026,0.027699,60,20.096641,20.152590,20.004578,0.026883,60,19.571629,19.635309,19.511711,0.027218,60,29.020447,29.053558,28.981461,0.013148,60,29.036201,29.056229,29.016174,0.010283,60,28.938024,28.970779,28.914703,0.013409,60,28.282959,28.301010,28.265244,0.007087,60,28.205558,28.222397,28.186905,0.008236,60,28.383983,28.403824,28.368668,0.008406,60,-0.193192,-0.116303,-0.307493,0.038660,60,-0.263636,-0.157842,-0.385672,0.043235,60,-0.208224,-0.068624,-0.320089,0.051826,60,-0.002118,-0.000698,-0.003255,0.000527,60,-0.001938,-0.001167,-0.003084,0.000388,60,-0.002602,-0.001558,-0.003807,0.000427,60,-0.170563,0.177558,-0.358965,0.098788,60,178.388737,178.514343,178.267044,0.059484,60,-0.430532,-0.314777,-0.575858,0.051907,60,6.768758,6.891095,6.660806,0.056157,60,167.874589,179.977585,-179.915787,65.118267,60,0.492277,0.750133,0.217178,0.101248,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,12.9461,12.99,12.89,17.41,19,16,29.01,2913853
2026-08-06 01:01:00,23.638259,23.686579,23.579767,0.024407,60,20.099718,20.155642,20.036621,0.024909,60,19.573027,19.635309,19.511711,0.029290,60,29.034288,29.053558,29.010834,0.012380,60,29.050220,29.069580,29.029526,0.010552,60,28.943631,28.970779,28.914703,0.012084,60,28.290824,28.302444,28.276657,0.005642,60,28.215047,28.231552,28.197189,0.007936,60,28.393498,28.413193,28.378799,0.007015,60,-0.112462,-0.031303,-0.232847,0.041664,60,-0.198057,-0.109633,-0.327674,0.042409,60,-0.119190,-0.032056,-0.274023,0.051604,60,-0.001212,-0.000326,-0.002787,0.000525,60,-0.001128,-0.000314,-0.002335,0.000418,60,-0.001955,-0.001082,-0.003234,0.000419,60,-0.169326,0.083314,-0.626953,0.111259,60,178.382732,178.515503,178.246872,0.069612,60,-0.419769,-0.255929,-0.563992,0.064985,60,6.772737,7.009335,6.605488,0.072926,60,161.834850,179.996567,-179.997147,79.081801,60,0.497080,0.703131,0.321647,0.089968,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,12.9477,12.99,12.89,17.47,19,16,29.00,2913877
2026-08-06 01:02:00,23.636072,23.689632,23.581293,0.025972,60,20.091427,20.155642,20.019836,0.028764,60,19.577478,19.620050,19.511711,0.027367,60,29.037804,29.053558,28.981461,0.013807,60,29.054092,29.085602,29.029526,0.012790,60,28.953289,28.986801,28.928055,0.012787,60,28.295327,28.310135,28.272202,0.007897,60,28.218124,28.237503,28.199905,0.007168,60,28.397356,28.408768,28.380722,0.007147,60,-0.044996,0.028895,-0.173853,0.043660,60,-0.115779,-0.016151,-0.230767,0.041893,60,-0.024699,0.079310,-0.146272,0.048866,60,-0.000251,0.000807,-0.001488,0.000497,60,-0.000451,0.000290,-0.001744,0.000438,60,-0.001143,-0.000159,-0.002278,0.000413,60,-0.179745,0.043274,-0.346356,0.065939,60,178.397730,178.562439,178.295975,0.054236,60,-0.422110,-0.319434,-0.509478,0.044897,60,6.772027,6.926505,6.616010,0.064100,60,161.877183,179.948517,-179.997894,79.086031,60,0.493161,0.626699,0.348397,0.066276,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,12.9449,12.99,12.90,17.41,20,16,29.00,2913901
