Date/time,GTI;humidity;Avg,GTI;humidity;Max,GTI;humidity;Min,GTI;humidity;StdDev,GTI;humidity;Count,AlbedoDown;humidity;Avg,AlbedoDown;humidity;Max,AlbedoDown;humidity;Min,AlbedoDown;humidity;StdDev,AlbedoDown;humidity;Count,AldedoUp;humidity;Avg,AldedoUp;humidity;Max,AldedoUp;humidity;Min,AldedoUp;humidity;StdDev,AldedoUp;humidity;Count,GTI;temperature;Avg,GTI;temperature;Max,GTI;temperature;Min,GTI;temperature;StdDev,GTI;temperature;Count,AlbedoDown;temperature;Avg,AlbedoDown;temperature;Max,AlbedoDown;temperature;Min,AlbedoDown;temperature;StdDev,AlbedoDown;temperature;Count,AldedoUp;temperature;Avg,AldedoUp;temperature;Max,AldedoUp;temperature;Min,AldedoUp;temperature;StdDev,AldedoUp;temperature;Count,GTI;temperature Pt100;Avg,GTI;temperature Pt100;Max,GTI;temperature Pt100;Min,GTI;temperature Pt100;StdDev,GTI;temperature Pt100;Count,AlbedoDown;temperature Pt100;Avg,AlbedoDown;temperature Pt100;Max,AlbedoDown;temperature Pt100;Min,AlbedoDown;temperature Pt100;StdDev,AlbedoDown;temperature Pt100;Count,AldedoUp;temperature Pt100;Avg,AldedoUp;temperature Pt100;Max,AldedoUp;temperature Pt100;Min,AldedoUp;temperature Pt100;StdDev,AldedoUp;temperature Pt100;Count,GTI;solar_irradiance;Avg,GTI;solar_irradiance;Max,GTI;solar_irradiance;Min,GTI;solar_irradiance;StdDev,GTI;solar_irradiance;Count,AlbedoDown;solar_irradiance;Avg,AlbedoDown;solar_irradiance;Max,AlbedoDown;solar_irradiance;Min,AlbedoDown;solar_irradiance;StdDev,AlbedoDown;solar_irradiance;Count,AldedoUp;solar_irradiance;Avg,AldedoUp;solar_irradiance;Max,AldedoUp;solar_irradiance;Min,AldedoUp;solar_irradiance;StdDev,AldedoUp;solar_irradiance;Count,GTI;voltage Output;Avg,GTI;voltage Output;Max,GTI;voltage Output;Min,GTI;voltage Output;StdDev,GTI;voltage Output;Count,AlbedoDown;voltage Output;Avg,AlbedoDown;voltage Output;Max,AlbedoDown;voltage Output;Min,AlbedoDown;voltage Output;StdDev,AlbedoDown;voltage Output;Count,AldedoUp;voltage Output;Avg,AldedoUp;voltage Output;Max,AldedoUp;voltage Output;Min,AldedoUp;voltage Output;StdDev,AldedoUp;voltage Output;Count,GTI;inclination_angle X;Avg,GTI;inclination_angle X;Max,GTI;inclination_angle X;Min,GTI;inclination_angle X;StdDev,GTI;inclination_angle X;Count,AlbedoDown;inclination_angle X;Avg,AlbedoDown;inclination_angle X;Max,AlbedoDown;inclination_angle X;Min,AlbedoDown;inclination_angle X;StdDev,AlbedoDown;inclination_angle X;Count,AldedoUp;inclination_angle X;Avg,AldedoUp;inclination_angle X;Max,AldedoUp;inclination_angle X;Min,AldedoUp;inclination_angle X;StdDev,AldedoUp;inclination_angle X;Count,GTI;inclination_angle Y;Avg,GTI;inclination_angle Y;Max,GTI;inclination_angle Y;Min,GTI;inclination_angle Y;StdDev,GTI;inclination_angle Y;Count,AlbedoDown;inclination_angle Y;Avg,AlbedoDown;inclination_angle Y;Max,AlbedoDown;inclination_angle Y;Min,AlbedoDown;inclination_angle Y;StdDev,AlbedoDown;inclination_angle Y;Count,AldedoUp;inclination_angle Y;Avg,AldedoUp;inclination_angle Y;Max,AldedoUp;inclination_angle Y;Min,AldedoUp;inclination_angle Y;StdDev,AldedoUp;inclination_angle Y;Count,R1C1_1;Count,R1C1_2;Count,R1C1_3;Count,R1C1_4;Count,R1C1_5;Count,R1C1_6;Count,R1C1_7;Count,R1C2_1;Count,R1C2_2;Count,R1C2_3;Count,R1C2_4;Count,R1C2_5;Count,R1C2_6;Count,R1C2_7;Count,R1C3_1;Count,R1C3_2;Count,R1C3_3;Count,R1C3_4;Count,R1C3_5;Count,R1C3_6;Count,R1C3_7;Count,V;Avg,V;Max,V;Min,I;Avg,I;Max,I;Min,T;Avg,addr
2026-07-23 11:56:00,18.338013,18.399328,18.275730,0.028160,60,17.157803,17.230488,17.120623,0.023636,60,15.759365,15.834287,15.707637,0.029849,60,39.370154,39.441139,39.296944,0.035066,60,37.911086,37.956436,37.860306,0.021155,60,39.653160,39.713509,39.598686,0.031703,60,38.961584,39.028397,38.897171,0.034637,60,37.367003,37.392990,37.335495,0.015670,60,39.224473,39.274734,39.162399,0.025775,60,950.785864,962.150085,940.030762,6.692776,60,212.840069,215.423218,210.768356,1.612906,60,984.830293,995.610901,973.820068,6.772701,60,9.621953,9.736959,9.513111,0.067731,60,2.196509,2.223167,2.175129,0.016645,60,10.636167,10.752598,10.517257,0.073145,60,-0.287537,-0.200847,-0.401722,0.035559,60,-178.547103,-178.380081,-178.633987,0.055448,60,-0.201781,-0.116550,-0.277117,0.038328,60,7.223234,7.314183,7.093910,0.042179,60,178.753405,178.896439,178.605667,0.058522,60,0.099989,0.189195,-0.037711,0.052079,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,13.1701,13.28,13.09,94.72,97,92,44.99,2407440
2026-07-23 11:57:00,18.330969,18.390173,18.283360,0.023141,60,17.148012,17.218281,17.076372,0.025599,60,15.746344,15.835813,15.693904,0.033423,60,39.480704,39.553291,39.411766,0.036250,60,37.965471,38.001831,37.916382,0.019118,60,39.742752,39.812317,39.697487,0.026252,60,39.065173,39.121078,39.018051,0.025448,60,37.408703,37.434952,37.373123,0.012112,60,39.289738,39.331833,39.260788,0.018360,60,978.148571,995.159668,961.757263,10.574911,60,218.898405,223.472702,215.144150,2.696876,60,1012.166415,1029.537354,995.815613,10.415562,60,9.898863,10.071015,9.732984,0.107018,60,2.259031,2.306238,2.220288,0.027832,60,10.931397,11.119004,10.754808,0.112488,60,-0.279139,-0.200653,-0.362312,0.042414,60,-178.552970,-178.452469,-178.675537,0.052727,60,-0.196534,-0.116269,-0.278190,0.039493,60,7.242929,7.366069,7.133421,0.050888,60,178.753236,178.855240,178.607956,0.053696,60,0.105112,0.255790,-0.024171,0.049422,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,13.2136,13.35,13.12,94.26,97,92,45.00,2407465
2026-07-23 11:58:00,18.323313,18.379492,18.234531,0.029930,60,17.141756,17.204548,17.076372,0.028912,60,15.745658,15.806821,15.664912,0.031007,60,39.590097,39.652092,39.510567,0.035299,60,38.008907,38.044556,37.975128,0.017616,60,39.825802,39.884415,39.753571,0.030316,60,39.201790,39.289383,39.124619,0.046901,60,37.444429,37.486038,37.410416,0.017351,60,39.394121,39.466446,39.323929,0.036847,60,1019.768050,1044.316650,996.828491,13.801779,60,228.935624,234.635635,223.598892,3.202687,60,1054.462172,1080.482178,1031.155029,13.957086,60,10.320053,10.568484,10.087904,0.139674,60,2.362616,2.421440,2.307540,0.033052,60,11.388192,11.669208,11.136475,0.150736,60,-0.273062,-0.187970,-0.335607,0.035864,60,-178.550933,-178.440018,-178.659592,0.044331,60,-0.192219,-0.075880,-0.264404,0.039655,60,7.233693,7.351862,7.101935,0.055773,60,178.768944,178.964233,178.647873,0.056026,60,0.103115,0.229152,-0.038061,0.054841,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,13.2781,13.36,13.20,93.99,96,91,45.01,2407489
2026-07-23 11:59:00,18.320795,18.399328,18.257420,0.033472,60,17.160372,17.207600,17.094683,0.023841,60,15.752244,15.829709,15.683223,0.033138,60,39.693303,39.734871,39.638741,0.026691,60,38.060488,38.100632,38.015182,0.022711,60,39.904753,39.953842,39.855042,0.023045,60,39.310036,39.351120,39.268845,0.021037,60,37.520306,37.547531,37.477676,0.019617,60,39.476142,39.514938,39.425003,0.022582,60,728.722428,1069.147461,350.030518,222.713644,60,158.549047,238.804260,71.130371,52.537042,60,745.100455,1104.949097,357.094482,230.267119,60,7.374671,10.819773,3.542309,2.253862,60,1.636226,2.464460,0.734065,0.542182,60,8.047085,11.933450,3.856621,2.486885,60,-0.281170,-0.200976,-0.362832,0.033401,60,-178.542824,-178.437363,-178.660980,0.051852,60,-0.193975,-0.130119,-0.263877,0.031934,60,7.226339,7.323012,7.124819,0.047839,60,178.755443,178.868744,178.647720,0.052670,60,0.092240,0.229108,-0.038131,0.059859,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,13.3124,13.41,13.22,93.66,97,91,45.00,2407513
2026-07-23 12:00:00,18.321050,18.399328,18.243687,0.033647,60,17.151776,17.190815,17.084002,0.024075,60,15.750947,15.844969,15.684749,0.037212,60,39.759085,39.806976,39.708168,0.026235,60,38.113627,38.170059,38.073929,0.022344,60,39.959984,40.009918,39.911118,0.023769,60,39.261847,39.324539,39.216965,0.033190,60,37.554551,37.590195,37.526291,0.018402,60,39.435779,39.493362,39.386032,0.036095,60,819.760002,1100.811401,409.586914,250.269856,60,179.388702,246.161942,85.200996,58.718248,60,848.613402,1138.585815,421.878204,261.339902,60,8.295971,11.140211,4.145020,2.532731,60,1.851291,2.540391,0.879274,0.605972,60,9.165025,12.296727,4.556284,2.822471,60,-0.279089,-0.161014,-0.415100,0.049667,60,-178.525259,-178.414139,-178.634842,0.044215,60,-0.191819,-0.116128,-0.263877,0.035878,60,7.213713,7.328321,7.099055,0.052670,60,178.772062,178.937210,178.496628,0.075226,60,0.104258,0.255790,-0.170003,0.079160,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,13.3291,13.48,13.26,93.53,96,91,45.00,2407537
2026-07-23 12:01:00,18.306096,18.385595,18.246738,0.029160,60,17.136644,17.193867,17.070269,0.027112,60,15.738613,15.811399,15.671016,0.031219,60,39.800390,39.852371,39.764252,0.019773,60,38.160580,38.199432,38.130005,0.013058,60,39.999816,40.039291,39.967194,0.016425,60,39.264886,39.328781,39.111801,0.062947,60,37.576476,37.602005,37.543930,0.013314,60,39.454191,39.519608,39.305099,0.062774,60,673.225127,1061.146484,262.997467,369.570832,60,146.723732,237.489685,49.755676,87.108860,60,687.237830,1095.733521,265.250031,384.687281,60,6.813038,10.738802,2.661534,3.740057,60,1.514189,2.450894,0.513479,0.898963,60,7.422169,11.833922,2.864701,4.154623,60,-0.287745,-0.187601,-0.415566,0.054836,60,-178.539599,-178.443954,-178.661789,0.048866,60,-0.210807,-0.129258,-0.305058,0.038453,60,7.204884,7.315144,7.095087,0.051691,60,178.760869,179.006973,178.538727,0.095914,60,0.075559,0.295661,-0.171218,0.089190,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,13.3227,13.42,13.21,93.60,97,91,45.00,2407561
2026-07-23 12:02:00,18.324051,18.385595,18.278782,0.029288,60,17.136695,17.180132,17.039749,0.023658,60,15.748608,15.811399,15.684749,0.034261,60,39.752186,39.806976,39.721519,0.015968,60,38.163740,38.199432,38.143356,0.012592,60,39.959984,39.983215,39.927139,0.013689,60,39.035318,39.103500,38.989914,0.031086,60,37.508872,37.544327,37.481766,0.015026,60,39.242537,39.307266,39.197037,0.030552,60,763.484119,1054.549561,311.878204,291.949400,60,164.697385,233.929810,59.638493,68.473086,60,793.557145,1088.594238,319.697845,303.195268,60,7.726459,10.672041,3.156207,2.954528,60,1.699677,2.414155,0.615469,0.706642,60,8.570417,11.756819,3.452737,3.274509,60,-0.291219,-0.200847,-0.374858,0.043075,60,-178.528619,-178.413803,-178.660431,0.048182,60,-0.216569,-0.116690,-0.304502,0.035665,60,7.175670,7.309845,7.067568,0.048265,60,178.761696,178.868057,178.647720,0.055454,60,0.084726,0.282504,-0.064469,0.070283,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,13.3267,13.42,13.23,93.51,96,91,45.01,2407585
2026-07-23 12:03:00,18.339819,18.397802,18.280308,0.026055,60,17.148851,17.225910,17.084002,0.029844,60,15.753948,15.844969,15.684749,0.032440,60,39.731400,39.764252,39.708168,0.014996,60,38.154527,38.186081,38.130005,0.011691,60,39.946276,39.967194,39.927139,0.009636,60,39.120561,39.181747,39.066299,0.035767,60,37.502986,37.521591,37.490524,0.006702,60,39.337179,39.401260,39.282303,0.035273,60,1051.056203,1071.879883,1040.578979,10.045243,60,233.845803,238.414444,231.258118,2.205477,60,1085.453019,1107.500732,1074.354980,10.617983,60,10.636689,10.847425,10.530659,0.101658,60,2.413289,2.460437,2.386584,0.022761,60,11.722893,11.961008,11.603034,0.114674,60,-0.273150,-0.187417,-0.362001,0.045930,60,-178.522073,-178.440018,-178.634842,0.052842,60,-0.200192,-0.116269,-0.279265,0.039900,60,7.196805,7.312419,7.085355,0.049808,60,178.767568,178.868927,178.635849,0.052421,60,0.114484,0.282491,-0.023905,0.060324,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,13.3438,13.52,13.22,93.38,96,91,45.02,2407610
2026-07-23 12:04:00,18.345439,18.417639,18.294041,0.028778,60,17.168485,17.227436,17.117571,0.025471,60,15.767351,15.831235,15.669490,0.033372,60,39.748536,39.793625,39.721519,0.016116,60,38.163962,38.199432,38.130005,0.013950,60,39.961408,40.009918,39.940491,0.015423,60,39.221367,39.270248,39.176834,0.023081,60,37.554891,37.603928,37.511429,0.023240,60,39.439353,39.490524,39.394943,0.028548,60,1042.394683,1106.099609,789.713196,85.013789,60,230.240365,246.084915,172.254044,19.678301,60,1074.947379,1141.807983,816.319275,89.892816,60,10.549034,11.193728,7.991898,0.860340,60,2.376080,2.539596,1.777662,0.203080,60,11.609432,12.331527,8.816248,0.970842,60,-0.286749,-0.200783,-0.402289,0.040173,60,-178.540820,-178.443283,-178.662598,0.050838,60,-0.202678,-0.116128,-0.276404,0.035863,60,7.215767,7.313376,7.064155,0.046191,60,178.764181,178.910187,178.634079,0.061635,60,0.095146,0.295785,-0.037921,0.062778,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,13.3391,13.46,13.21,93.31,96,91,45.02,2407634
2026-07-23 12:05:00,18.351059,18.417639,18.280308,0.028840,60,17.167493,17.230488,17.120623,0.027259,60,15.762112,15.848021,15.671016,0.039086,60,39.780540,39.822998,39.750893,0.013929,60,38.198320,38.242157,38.156708,0.015573,60,40.005779,40.039291,39.983215,0.013787,60,39.271829,39.302902,39.236282,0.015542,60,37.605053,37.624344,37.586594,0.008829,60,39.513441,39.541824,39.493027,0.012958,60,967.863006,1179.025879,661.980286,131.864071,60,212.901683,258.990601,145.370468,29.856226,60,997.710185,1218.569458,672.535767,138.391794,60,9.794773,11.931741,6.699240,1.334464,60,2.197145,2.672783,1.500223,0.308116,60,10.775270,13.160550,7.263387,1.494631,60,-0.272469,-0.187478,-0.375178,0.041631,60,-178.531627,-178.441650,-178.661789,0.048454,60,-0.211183,-0.129688,-0.305429,0.041135,60,7.213343,7.306317,7.120838,0.046988,60,178.759375,178.910187,178.607666,0.068587,60,0.107751,0.282491,-0.024237,0.067023,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,13.3432,13.57,13.26,93.35,95,90,45.03,2407658
2026-07-23 12:06:00,18.356171,18.452736,18.283360,0.033976,60,17.170138,17.213703,17.103838,0.025320,60,15.778388,15.849546,15.725948,0.030531,60,39.794470,39.822998,39.764252,0.013744,60,38.219593,38.242157,38.199432,0.013021,60,40.036176,40.065994,40.009918,0.014114,60,39.241170,39.272751,39.165878,0.028897,60,37.620663,37.637222,37.600510,0.009448,60,39.499719,39.530807,39.426041,0.030252,60,770.774310,1177.560669,446.857635,230.456390,60,165.888552,260.067047,92.035439,52.364577,60,790.346125,1210.442993,455.523071,238.355736,60,7.800236,11.916914,4.522199,2.332219,60,1.711970,2.683892,0.949806,0.540402,60,8.535738,13.072784,4.919650,2.574242,60,-0.293472,-0.147370,-0.415566,0.048392,60,-178.521690,-178.387314,-178.609909,0.043496,60,-0.194613,-0.101618,-0.276760,0.039312,60,7.201655,7.333636,7.041220,0.052398,60,178.784081,178.910187,178.578522,0.073505,60,0.114693,0.282478,0.002311,0.060505,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,13.3365,13.41,13.26,93.41,98,91,45.03,2407682
2026-07-23 12:07:00,18.369319,18.435949,18.298618,0.033705,60,17.170367,17.213703,17.106890,0.023999,60,15.775184,15.834287,15.706111,0.028862,60,39.782365,39.806976,39.734871,0.014906,60,38.234414,38.255516,38.186081,0.014911,60,40.031948,40.052643,40.009918,0.013824,60,39.145726,39.210037,39.100052,0.030453,60,37.602872,37.617386,37.588211,0.006996,60,39.401681,39.461624,39.353867,0.030509,60,831.381296,1100.505615,420.802094,260.601209,60,181.528050,243.726944,89.104118,60.407192,60,860.677895,1139.159058,433.051117,270.982390,60,8.413579,11.137116,4.258517,2.637284,60,1.873369,2.515262,0.919554,0.623402,60,9.295321,12.302917,4.676952,2.926610,60,-0.280561,-0.187601,-0.400818,0.044150,60,-178.517200,-178.413132,-178.660980,0.047509,60,-0.209440,-0.116550,-0.277832,0.036998,60,7.198747,7.301030,7.107082,0.044632,60,178.783255,178.896210,178.579559,0.068368,60,0.115362,0.229120,0.002311,0.055812,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,13.3416,13.43,13.23,93.37,98,91,45.07,2407706
2026-07-23 12:08:00,18.364716,18.471046,18.298618,0.031473,60,17.168968,17.213703,17.120623,0.021677,60,15.777930,15.849546,15.689326,0.033168,60,39.803727,39.852371,39.750893,0.017320,60,38.247634,38.284889,38.226135,0.014162,60,40.050284,40.095367,40.009918,0.014452,60,39.271647,39.314072,39.202072,0.028683,60,37.626986,37.654373,37.593369,0.015189,60,39.503195,39.545975,39.459396,0.021952,60,929.227960,1073.778320,378.088776,232.453947,60,204.663786,238.030991,78.911797,53.220823,60,955.424852,1111.768188,391.312378,245.956509,60,9.403787,10.866636,3.826258,2.352434,60,2.112130,2.456480,0.814370,0.549239,60,10.318589,12.007096,4.226174,2.656330,60,-0.280312,-0.187478,-0.362624,0.039749,60,-178.523797,-178.345001,-178.636246,0.057733,60,-0.204111,-0.129688,-0.277653,0.035160,60,7.213488,7.340485,7.088775,0.057093,60,178.770223,178.896439,178.647079,0.060971,60,0.084894,0.215786,-0.064850,0.056987,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,13.3296,13.49,13.26,93.51,97,91,45.03,2407730
2026-07-23 12:09:00,18.397243,18.489357,18.283360,0.033374,60,17.183540,17.245747,17.106890,0.028267,60,15.800285,15.866331,15.706111,0.034807,60,39.774575,39.806976,39.721519,0.022308,60,38.254045,38.268867,38.226135,0.012513,60,40.014191,40.052643,39.967194,0.021839,60,39.089106,39.265762,38.946365,0.096614,60,37.607881,37.652786,37.566177,0.024822,60,39.305238,39.482132,39.166763,0.096174,60,251.334764,386.822937,221.672119,41.091523,60,50.289709,77.486282,44.316307,8.418938,60,255.881085,394.603302,225.693405,41.445511,60,2.543508,3.914648,2.243322,0.415846,60,0.518990,0.799658,0.457344,0.086883,60,2.763516,4.261716,2.437489,0.447612,60,-0.298851,-0.187785,-0.415333,0.044260,60,-178.519888,-178.372879,-178.637085,0.049524,60,-0.207214,-0.114450,-0.278548,0.038778,60,7.189082,7.320450,7.098511,0.048831,60,178.777093,178.896286,178.607254,0.062544,60,0.106187,0.229089,-0.024437,0.062862,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,13.2723,13.38,13.20,93.96,97,92,45.12,2407755
2026-07-23 12:10:00,18.388444,18.463417,18.326086,0.031447,60,17.175936,17.244221,17.088579,0.029511,60,15.800158,15.861753,15.739681,0.027486,60,39.702783,39.750893,39.638741,0.030169,60,38.236017,38.255516,38.199432,0.015277,60,39.944452,39.996567,39.884415,0.035043,60,38.904280,38.957352,38.834366,0.035893,60,37.536607,37.566910,37.505478,0.015336,60,39.140552,39.192825,39.076614,0.035838,60,660.466469,993.164062,365.364563,234.916637,60,140.740839,217.031326,77.521873,52.722710,60,686.068081,1028.688232,379.239502,245.140144,60,6.683921,10.050820,3.697489,2.377356,60,1.452445,2.239763,0.800026,0.544098,60,7.409535,11.109833,4.095787,2.647514,60,-0.288381,-0.200653,-0.414635,0.040499,60,-178.520251,-178.412460,-178.636246,0.047685,60,-0.210212,-0.128971,-0.276760,0.037885,60,7.185676,7.271215,7.095624,0.046554,60,178.777893,178.910736,178.647079,0.060644,60,0.102674,0.295861,-0.024171,0.053850,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,13.2634,13.37,13.20,94.05,97,91,45.17,2407779
2026-07-23 12:11:00,18.399405,18.463417,18.324560,0.026884,60,17.181735,17.244221,17.120623,0.028255,60,15.802701,15.880064,15.698482,0.035298,60,39.639898,39.678795,39.609367,0.018891,60,38.215276,38.255516,38.186081,0.014683,60,39.883258,39.911118,39.855042,0.015331,60,38.923403,38.965408,38.853226,0.029161,60,37.526401,37.544815,37.507401,0.009551,60,39.179880,39.230240,39.108047,0.034592,60,998.961436,1013.603455,918.975830,21.425875,60,220.081849,223.115463,204.400269,4.406443,60,1035.459814,1050.068848,955.683105,21.150770,60,10.109490,10.257667,9.300035,0.216830,60,2.271245,2.302552,2.109411,0.045474,60,11.182966,11.340743,10.321378,0.228428,60,-0.279007,-0.160849,-0.374538,0.046261,60,-178.522988,-178.342529,-178.608185,0.045074,60,-0.216892,-0.155778,-0.304132,0.035067,60,7.206646,7.327538,7.095087,0.050214,60,178.761985,178.910187,178.649200,0.057278,60,0.118414,0.255790,0.002732,0.055433,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,13.2698,13.35,13.11,93.99,97,92,45.15,2407803
2026-07-23 12:12:00,18.406983,18.481728,18.321508,0.031269,60,17.187661,17.244221,17.103838,0.030381,60,15.811398,15.898375,15.735104,0.030369,60,39.602914,39.622719,39.582664,0.011128,60,38.200901,38.226135,38.156708,0.013504,60,39.859759,39.884415,39.828339,0.014286,60,38.966375,38.991226,38.951401,0.009957,60,37.534360,37.551224,37.522446,0.007335,60,39.249638,39.285751,39.219131,0.017066,60,1007.690379,1014.223083,997.217224,5.078084,60,221.098137,222.927673,218.870514,1.232572,60,1043.808616,1051.139160,1033.359253,5.278032,60,10.197827,10.263938,10.091838,0.051390,60,2.281733,2.300614,2.258744,0.012720,60,11.273133,11.352304,11.160280,0.057003,60,-0.275837,-0.200847,-0.362416,0.038848,60,-178.506351,-178.412460,-178.633987,0.051383,60,-0.215227,-0.128828,-0.305429,0.036443,60,7.209803,7.345798,7.088775,0.059570,60,178.789473,178.965118,178.647873,0.065129,60,0.098182,0.189195,-0.024905,0.050747,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,13.2521,13.43,13.19,93.93,98,91,45.16,2407827
2026-07-23 12:13:00,18.416241,18.481728,18.338293,0.033384,60,17.192620,17.259480,17.134356,0.023434,60,15.817960,15.898375,15.751888,0.026519,60,39.586759,39.622719,39.553291,0.014489,60,38.197652,38.242157,38.156708,0.015989,60,39.862607,39.897766,39.841690,0.014071,60,38.996510,39.017990,38.980392,0.008144,60,37.552194,37.566757,37.531326,0.008336,60,39.296116,39.322098,39.264816,0.013670,60,986.140819,997.421753,974.649902,5.972666,60,216.430603,218.752274,213.858414,1.318061,60,1021.149613,1032.598389,1008.093140,6.497841,60,9.979745,10.093908,9.863457,0.060443,60,2.233564,2.257524,2.207019,0.013602,60,11.028416,11.152062,10.887406,0.070177,60,-0.281825,-0.227515,-0.362312,0.033029,60,-178.505605,-178.374588,-178.595032,0.046036,60,-0.224610,-0.156526,-0.304688,0.036115,60,7.221896,7.320450,7.081938,0.047635,60,178.784947,178.910049,178.633667,0.059310,60,0.105977,0.282428,0.002130,0.059760,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,13.2269,13.41,13.05,94.22,96,92,45.26,2407851
2026-07-23 12:14:00,18.409806,18.458839,18.356604,0.026794,60,17.194476,17.244221,17.120623,0.027356,60,15.807304,15.880064,15.735104,0.032381,60,39.571049,39.609367,39.539940,0.015136,60,38.192356,38.226135,38.156708,0.014862,60,39.869906,39.911118,39.855042,0.011607,60,38.954003,38.993698,38.913559,0.021181,60,37.534585,37.559280,37.507248,0.012770,60,39.295538,39.313461,39.275314,0.008517,60,969.055204,974.006775,963.546265,3.083941,60,212.501858,213.689133,211.063095,0.806226,60,1002.022911,1007.524109,996.511963,3.517283,60,9.806839,9.856948,9.751088,0.031209,60,2.193019,2.205272,2.178171,0.008320,60,10.821848,10.881261,10.762329,0.037987,60,-0.286066,-0.187601,-0.402516,0.044687,60,-178.513108,-178.441315,-178.631180,0.045303,60,-0.217202,-0.116550,-0.330777,0.048893,60,7.215870,7.352897,7.103650,0.051863,60,178.781867,178.937881,178.633957,0.070827,60,0.099764,0.229177,0.002431,0.055825,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,13.1968,13.26,13.14,94.51,98,92,45.29,2407875
2026-07-23 12:15:00,18.429999,18.477150,18.371862,0.028602,60,17.196943,17.259480,17.117571,0.032572,60,15.820325,15.913634,15.771725,0.032069,60,39.538204,39.566643,39.497215,0.013878,60,38.179984,38.212784,38.156708,0.011862,60,39.872576,39.911118,39.841690,0.012992,60,38.923283,38.966385,38.897934,0.015214,60,37.522816,37.546829,37.504013,0.010261,60,39.300753,39.338211,39.269882,0.019464,60,959.939501,964.611389,956.176208,2.587113,60,209.722657,211.218796,208.677734,0.740626,60,992.339538,996.769836,988.429443,2.514083,60,9.714588,9.761868,9.676503,0.026182,60,2.164338,2.179778,2.153554,0.007643,60,10.717267,10.765114,10.675038,0.027152,60,-0.278768,-0.200847,-0.374858,0.034902,60,-178.510075,-178.342178,-178.633987,0.057458,60,-0.225508,-0.156077,-0.304688,0.034650,60,7.212916,7.319479,7.076112,0.049595,60,178.768013,178.937271,178.635178,0.063560,60,0.104473,0.215833,0.002130,0.052463,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,13.1814,13.38,13.06,94.52,98,90,45.36,2407900
2026-07-23 12:16:00,18.425422,18.495461,18.356604,0.033218,60,17.211338,17.259480,17.131304,0.026494,60,15.831362,15.898375,15.753414,0.028021,60,39.539539,39.566643,39.510567,0.014366,60,38.183722,38.212784,38.143356,0.014734,60,39.896653,39.927139,39.868393,0.015994,60,38.971488,39.002579,38.941147,0.013357,60,37.556518,37.578476,37.538864,0.010583,60,39.361591,39.398087,39.327866,0.017301,60,962.532499,965.006836,960.179626,1.017109,60,210.133094,210.645462,209.207062,0.344313,60,994.720549,996.976257,992.953796,0.775845,60,9.740829,9.765869,9.717017,0.010293,60,2.168573,2.173861,2.159017,0.003553,60,10.742982,10.767344,10.723902,0.008379,60,-0.283189,-0.201041,-0.375714,0.034595,60,-178.500847,-178.390045,-178.634277,0.043722,60,-0.227032,-0.155629,-0.332887,0.035707,60,7.219423,7.333636,7.135145,0.043031,60,178.779390,178.868927,178.646805,0.051162,60,0.099502,0.282510,-0.038271,0.069135,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,13.1736,13.26,13.08,94.64,96,93,45.37,2407924
